Unnamed: 0,question_id,question_text,topic,answer_item_1,answer_item_2,answer_item_3,answer_item_4,answer_item_5,answer_item_6,answer_item_7,answer_item_8,answer_item_9
831,832,"['mayb', 'build', 'growth', 'simpl', 'southern', 'statement', 'seriou', 'forget', 'key']","['space', 'explor']","['final', 'door', 'store', 'teach', 'affect', 'never', 'say']","['invest', 'ok', 'away', 'civil']","['control', 'articl', 'start', 'season', 'father', 'six', 'present', 'parent', 'senior', 'thu', 'fire', 'colleg', 'coach', 'seri']","['attorney', 'democrat', 'group', 'world', 'alon', 'bill', 'parti', 'human', 'offici', 'idea', 'poor', 'model', 'yet']","['mean', 'grow', 'exampl']","['senior', 'singl', 'director', 'middl']","['offer', 'natur', 'born', 'could', 'creat', 'kind', 'last', 'marriag', 'organ', 'interest', 'respons', 'ago', 'camera', 'ten', 'support']",,
832,833,"['research', 'trip', 'institut', 'forget', 'seek', 'educ', 'candid', 'deal']","['web', 'develop']","['research', 'person', 'send']","['effort', 'focu', 'scienc', 'medium', 'camera', 'north', 'public', 'total', 'hundr']","['major', 'drive', 'kind', 'past', 'thu', 'news']","['admit', 'experi', 'special', 'resourc', 'statement']","['white', 'differ', 'class', 'avoid', 'treatment', 'natur', 'trial', 'product', 'go', 'real', 'ga']","['account', 'tell', 'father', 'scene', 'model', 'board', 'democrat', 'identifi', 'particip', 'must', 'pass', 'address']",,,
833,834,"['subject', 'third', 'summer', 'believ', 'return']","['space', 'explor']","['abl', 'either', 'know', 'answer', 'want']","['middl', 'describ', 'daughter', 'find', 'along', 'identifi', 'money', 'thing', 'task', 'outsid', 'someth', 'look', 'former', 'societi', 'worker', 'treat', 'plan', 'real', 'lawyer', 'anim', 'air', 'billion']","['prove', 'particip', 'month', 'save', 'govern', 'name', 'score', 'real', 'action']","['pas', 'less', 'region']","['page', 'prevent', 'individu', 'polit', 'throw', 'watch', 'everybodi', 'five', 'type', 'interest', 'assum', 'capit', 'wonder', 'art']","['comput', 'exampl', 'plan', 'old', 'ten', 'leave', 'fli', 'store', 'bodi', 'tax', 'feder', 'increas', 'debat', 'believ', 'home', 'tell', 'economi']","['former', 'section', 'trial', 'whole', 'second', 'case', 'green', 'page', 'econom', 'visit', 'exampl']",,
834,835,"['imag', 'interest', 'posit', 'resourc', 'show', 'along', 'work', 'onto', 'alreadi']","['person', 'financ']","['draw', 'notic', 'arm', 'govern', 'writer', 'young', 'alreadi', 'site', 'hair', 'remain', 'understand', 'green', 'almost', 'sea', 'hous', 'suddenli']","['loss', 'societi', 'box', 'certain', 'much', 'commun', 'section', 'enjoy', 'girl', 'custom', 'need', 'mother', 'face', 'simpl', 'health', 'foot', 'surfac', 'nation']","['mention', 'big', 'leav', 'truth', 'identifi', 'blood', 'prevent', 'secur', 'rang', 'evid']","['littl', 'western', 'day', 'stop', 'mean', 'fire', 'anim', 'matter', 'thu', 'despit', 'impact', 'coach', 'mouth', 'lose', 'fight', 'window', 'american']","['cours', 'news', 'agre', 'director', 'offic', 'bill', 'technolog', 'mayb', 'less', 'natur', 'popul', 'bag', 'tend', 'ever', 'although', 'throughout', 'pattern', 'section', 'bar', 'might', 'gener', 'keep', 'imagin']","['space', 'worri', 'total', 'role', 'year', 'social', 'exactli', 'word', 'back', 'war', 'develop', 'concern', 'mani', 'figur', 'admit', 'man', 'paper', 'teach', 'woman', 'valu', 'draw']","['perform', 'visit', 'get', 'avoid', 'relationship', 'success', 'let', 'within', 'catch']","['drug', 'word', 'relat', 'truth', 'class', 'measur', 'like', 'risk']","['clearli', 'place', 'seem', 'similar', 'human', 'polit', 'find', 'feder', 'economi']"
835,836,"['walk', 'although', 'describ', 'whatev', 'level', 'set', 'full']","['person', 'financ']","['drop', 'seek', 'debat', 'fight', 'role', 'one', 'foot', 'abil', 'season', 'move', 'differ', 'expect']","['program', 'natur', 'deep', 'strategi', 'month', 'histori', 'place', 'unit', 'method', 'box']","['best', 'red', 'occur', 'place']","['necessari', 'move', 'stuff', 'room', 'evid', 'sinc', 'safe', 'must']","['bear', 'author', 'health', 'guess', 'entir', 'right', 'letter', 'situat', 'act', 'main', 'hotel', 'account', 'north', 'pressur', 'hand', 'bank', 'natur', 'manag', 'success', 'edg', 'market', 'languag']","['see', 'involv', 'ball', 'page', 'expect', 'key', 'low', 'system', 'spring']","['fact', 'particular', 'ask', 'famili', 'realiz', 'action', 'brother', 'everi', 'yard']","['hot', 'hundr', 'mission', 'strong', 'marriag', 'west', 'modern']",
836,837,"['poor', 'go', 'creat', 'noth', 'money', 'member', 'huge', 'act']","['climat', 'chang']","['color', 'lawyer', 'leader', 'young', 'doctor', 'clearli', 'send', 'program', 'away', 'talk', 'social', 'last', 'quickli']","['close', 'head', 'mean', 'hotel', 'fund', 'measur', 'tonight', 'sell', 'someon', 'wrong', 'bed']","['realiti', 'theori', 'list', 'never', 'custom', 'lead']","['system', 'rock', 'miss', 'teach', 'watch', 'bear', 'describ', 'old', 'singl', 'drive', 'secur', 'stand', 'custom', 'song', 'assum', 'sport', 'clear', 'throw', 'bed', 'letter', 'interest', 'process', 'new']","['particip', 'movement', 'consum', 'compar', 'nice', 'practic', 'beyond']","['vote', 'mother', 'part', 'qualiti', 'hear', 'foreign', 'director', 'appli', 'train', 'notic', 'deep', 'rather', 'nation', 'even', 'growth', 'still', 'fish', 'right']",,,
837,838,"['huge', 'agreement', 'commun', 'also', 'cell', 'today', 'wait', 'main', 'debat', 'buy', 'song', 'develop']",['psycholog'],"['way', 'threat', 'manag', 'simpli', 'leader', 'answer', 'full', 'threat', 'educ']","['ok', 'budget', 'reach', 'discus', 'southern', 'gun', 'clear', 'part', 'qualiti', 'could', 'fact', 'nice']","['yet', 'night', 'save', 'togeth', 'agreement', 'hand', 'clearli', 'understand']","['across', 'guy', 'forget', 'scienc', 'food', 'econom', 'top', 'page', 'maintain', 'finish']","['within', 'pressur', 'door', 'camera', 'alon', 'peac', 'true', 'nation', 'hour', 'centuri', 'form', 'outsid', 'feel', 'parti']","['ok', 'foreign', 'floor', 'think', 'anyon']","['someon', 'prevent', 'break', 'church', 'boy', 'oper', 'line', 'point', 'inform']","['far', 'lead', 'movi', 'contain', 'short', 'democrat', 'eight', 'necessari', 'sinc']",
838,839,"['section', 'ball', 'nation', 'receiv', 'drive', 'mouth', 'mission', 'particip', 'educ']",['robot'],"['comput', 'polic', 'support', 'friend', 'race', 'station', 'data', 'technolog', 'properti', 'fill', 'final']","['think', 'land', 'show', 'show', 'amount', 'fund', 'blue', 'produc', 'fire', 'interest']","['type', 'center', 'small', 'eight', 'even', 'inform', 'produc', 'sport', 'call', 'school', 'issu', 'democrat', 'account', 'see', 'cell', 'school', 'cost', 'alon', 'build', 'author', 'american', 'cultur']","['reason', 'gun', 'stand', 'student', 'rang', 'trip', 'tend', 'gener', 'song', 'abl', 'recent']","['hit', 'treat', 'remain', 'shake', 'record', 'base', 'process', 'educ', 'long', 'thousand', 'respond']",,,,
839,840,"['seri', 'task', 'howev', 'rule', 'buy', 'owner', 'doctor', 'huge']","['space', 'explor']","['store', 'pressur', 'scientist', 'law', 'size', 'entir', 'run', 'carri', 'peopl', 'seriou', 'new', 'crime', 'though', 'kitchen', 'bar', 'foreign', 'week', 'inde', 'hot']","['western', 'play', 'mind', 'way', 'around', 'pressur', 'agenc']","['buy', 'growth', 'realiti', 'head', 'cup', 'test', 'page', 'energi', 'score', 'support', 'discov']","['weight', 'rise', 'current', 'bag', 'short', 'famili', 'scienc']","['includ', 'attorney', 'blue', 'accord', 'music', 'posit', 'polit', 'list']","['voic', 'say', 'guy', 'enjoy', 'job', 'howev', 'structur', 'bank', 'artist', 'seven', 'day', 'reason', 'board', 'heart', 'invest', 'attack', 'technolog', 'maintain', 'marriag']",,,
840,841,"['billion', 'dream', 'quit', 'stage', 'posit']",['psycholog'],"['read', 'hair', 'speak', 'newspap', 'method', 'carri', 'east', 'term', 'drug', 'race', 'forc', 'enjoy']","['letter', 'four', 'end', 'recent', 'day', 'one', 'seem']","['administr', 'trip', 'effect', 'accord', 'end', 'fear', 'thu', 'intern', 'sound', 'oper', 'piec', 'young', 'continu', 'probabl', 'u', 'subject', 'idea', 'citi']","['growth', 'lot', 'machin', 'nearli', 'defens', 'import', 'poor', 'six', 'identifi', 'east', 'central', 'carri', 'wrong', 'south', 'cultur', 'yard']",,,,,
841,842,"['work', 'lawyer', 'best', 'offer', 'like', 'respons', 'imag', 'larg', 'final', 'often', 'identifi', 'whatev', 'present', 'question']","['machin', 'learn']","['trial', 'defens', 'later', 'research', 'item', 'bit', 'specif']","['militari', 'someth', 'idea', 'bag', 'offer', 'year', 'involv', 'forward', 'specif', 'seem', 'open', 'requir', 'cours', 'requir', 'issu', 'posit', 'church', 'exampl', 'arriv', 'idea', 'specif', 'manag', 'like', 'oil']","['decid', 'half', 'perform', 'drug', 'arm', 'leg', 'effect', 'hot', 'smile', 'friend', 'modern']","['red', 'agent', 'major', 'drive', 'claim', 'attack', 'process', 'great', 'develop', 'establish']",,,,,
842,843,"['bodi', 'intern', 'surfac', 'lead', 'soon', 'hear', 'son', 'creat', 'cover', 'everyth', 'suggest']","['web', 'develop']","['especi', 'qualiti', 'rich', 'game', 'shoulder', 'knowledg', 'must', 'product', 'tax', 'happen', 'skill']","['begin', 'rock', 'mr', 'someon', 'find', 'major', 'insid', 'discus', 'sell', 'head', 'clear', 'becom', 'build', 'rate', 'activ', 'fish']","['small', 'success', 'amount', 'tradit', 'turn', 'front', 'good', 'serv', 'yard', 'music', 'u', 'weight', 'air', 'particularli', 'person', 'inde', 'trial', 'red', 'establish', 'treatment', 'mention', 'short', 'seek']",,,,,,
843,844,"['ahead', 'new', 'parent', 'consid', 'manag', 'research', 'approach']","['artifici', 'intellig']","['give', 'hous', 'remain', 'cours', 'explain', 'enough', 'road', 'attent', 'list', 'woman', 'past']","['someon', 'econom', 'pay', 'spend', 'whether', 'upon']","['almost', 'true', 'colleg', 'main', 'modern', 'sinc', 'career', 'trip', 'partner', 'hope', 'plan', 'book', 'late', 'variou', 'articl', 'wife', 'administr', 'subject', 'throw', 'wear', 'back', 'ago', 'quit', 'life', 'skill', 'two']","['item', 'tri', 'debat', 'profession', 'avail', 'imagin', 'well', 'throw', 'send', 'low', 'save', 'issu', 'feel']","['treat', 'voic', 'coupl', 'growth', 'think', 'music', 'think', 'spend', 'fine', 'five', 'job', 'per', 'pressur', 'yard']","['use', 'discov', 'bank', 'bodi', 'forget', 'close']","['choic', 'time', 'throw', 'strategi', 'loss', 'issu', 'surfac', 'land', 'wall']","['enjoy', 'girl', 'hour', 'interest', 'fast', 'import', 'center', 'offic', 'first', 'onto']",
844,845,"['american', 'statement', 'program', 'import', 'plan', 'art', 'cell', 'worker', 'main', 'join', 'employe', 'south', 'set', 'along', 'civil', 'anyon', 'help']",['blockchain'],"['risk', 'upon', 'rock', 'whatev', 'walk', 'abil', 'way', 'singl', 'although', 'ok', 'gener', 'manag', 'right', 'field', 'spend', 'often', 'cup', 'charg']","['kid', 'forward', 'man', 'properti', 'land', 'good', 'part', 'bar']","['although', 'three', 'interest', 'success', 'democrat', 'polit', 'opportun', 'detail', 'claim']",,,,,,
845,846,"['movi', 'project', 'rather', 'one', 'catch', 'requir', 'happi', 'mission', 'treatment', 'becom', 'peopl', 'everyon', 'oil']","['health', 'fit']","['dinner', 'wide', 'suggest']","['give', 'el', 'mr', 'end', 'detail', 'one', 'work', 'leave', 'short', 'someon', 'arriv', 'week', 'difficult', 'prove', 'garden', 'trip', 'class', 'civil', 'attorney', 'cell']","['eye', 'wear', 'question', 'success']","['lot', 'militari', 'despit', 'cold', 'final', 'scientist', 'go', 'anyth', 'rang', 'differ']",,,,,
846,847,"['return', 'member', 'alon', 'kid', 'effort']","['data', 'scienc']","['human', 'region', 'loss', 'worri', 'bad', 'wife', 'whatev', 'drop', 'rather', 'success', 'fine', 'understand', 'ga', 'consid', 'ye', 'hospit']","['yeah', 'follow', 'food', 'stage', 'health', 'call', 'save', 'bad', 'eight', 'reveal', 'particularli', 'field', 'along', 'area', 'make', 'figur', 'matter']","['church', 'becom', 'rock', 'collect', 'smile', 'far', 'citizen', 'citi', 'pas', 'reveal', 'today', 'team']",,,,,,
847,848,"['growth', 'never', 'republican', 'tax', 'well', 'arm', 'senior', 'probabl', 'hope']",['blockchain'],"['especi', 'edg', 'togeth', 'econom', 'research', 'realli', 'watch', 'begin', 'defens', 'current', 'knowledg', 'money', 'success', 'mind', 'around']","['profession', 'histori', 'short', 'financi', 'step', 'perhap', 'share', 'color', 'well', 'tax', 'morn', 'write', 'chair', 'fund', 'beat']","['contain', 'prevent', 'wife', 'cours', 'space', 'site', 'base', 'qualiti', 'win', 'larg', 'tonight', 'spring', 'owner', 'believ', 'key']","['unit', 'model', 'stori', 'alway', 'compar', 'fast', 'import', 'make', 'imag', 'health', 'rest', 'system', 'red', 'fine', 'age']","['event', 'find', 'stock', 'execut', 'sinc', 'prepar', 'tradit', 'structur', 'south']","['join', 'size', 'far', 'consid', 'custom', 'head', 'wish', 'wife', 'smile', 'understand', 'cours', 'physic', 'son', 'street', 'design', 'seven', 'experi', 'evid', 'sell']","['qualiti', 'still', 'respons', 'hot', 'polit', 'work', 'defens', 'stage', 'collect', 'design', 'realiti', 'near', 'make', 'sever', 'amount', 'four', 'close', 'decid', 'get', 'time', 'back', 'wish', 'sister']",,
848,849,"['speech', 'station', 'whatev', 'job', 'program', 'impact']",['robot'],"['page', 'fast', 'describ', 'heavi', 'total', 'morn', 'pattern', 'throughout', 'wish', 'seek', 'best', 'polic']","['polit', 'cultur', 'step', 'skill', 'everyon', 'set', 'mr', 'lay', 'effort', 'other']","['effect', 'black', 'particular', 'cold', 'bag', 'throw', 'view', 'allow', 'exactli', 'music', 'execut', 'happi', 'share', 'way', 'would', 'explain', 'economi', 'name', 'book']","['support', 'reduc', 'anoth', 'glass']","['eat', 'public', 'writer', 'democrat', 'young', 'forget', 'win', 'keep', 'someth', 'econom', 'sever', 'bed']",,,,
849,850,"['set', 'relationship', 'militari', 'best', 'true', 'prevent', 'budget']",['histori'],"['half', 'difficult', 'televis', 'center', 'colleg', 'wonder', 'draw', 'imag', 'event']","['televis', 'scene', 'fish', 'final', 'member', 'leg', 'sign', 'list', 'might', 'part', 'mani']","['perform', 'everi', 'part', 'affect', 'safe', 'drive', 'train']","['senior', 'would', 'wish', 'medic', 'season']","['recent', 'mr', 'main', 'cost', 'specif', 'candid', 'sort', 'task', 'bag', 'owner', 'discus', 'environment', 'guess', 'bar', 'civil', 'respons', 'size', 'trip', 'pay', 'hard']","['trip', 'still', 'pay', 'babi', 'compani', 'physic', 'book']","['intern', 'eat', 'turn', 'attorney', 'imag', 'feder', 'run', 'polit', 'futur', 'economi', 'voic', 'ok', 'sinc']",,
850,851,"['valu', 'bit', 'wife', 'accord', 'success', 'author', 'bag', 'region', 'nation', 'choic', 'player', 'increas']","['machin', 'learn']","['becom', 'rest', 'trade', 'someth', 'kitchen', 'might', 'full']","['southern', 'specif', 'somebodi', 'sport', 'price']","['part', 'common', 'el']","['good', 'upon', 'ye', 'produc', 'would', 'like', 'place', 'effort', 'break', 'suffer']","['one', 'pick', 'worri', 'fund', 'wish', 'star', 'wear']","['phone', 'tough', 'financi', 'babi', 'analysi', 'part', 'fill', 'heavi', 'differ']","['see', 'success', 'air', 'particip', 'seek', 'page', 'often', 'air', 'peopl', 'drug', 'movement', 'ask', 'art', 'rais']",,
851,852,"['school', 'remain', 'power', 'environment', 'trip', 'sell', 'task', 'involv', 'give']",['educ'],"['ten', 'candid', 'across', 'wide', 'first', 'wear', 'loss', 'tend', 'environment', 'interview', 'agre', 'woman', 'hear']","['manag', 'citi', 'polit', 'free', 'fight', 'cost', 'trip', 'becom', 'across', 'kitchen', 'individu', 'bar', 'support', 'probabl', 'leg']","['stori', 'includ', 'behavior', 'much', 'owner', 'secur', 'alon', 'mr', 'push', 'decis', 'fear', 'doctor', 'draw', 'charact', 'candid', 'yeah', 'relat', 'gun', 'toward', 'outsid', 'usual', 'discus']",,,,,,
852,853,"['fear', 'would', 'third']","['artifici', 'intellig']","['hand', 'unit', 'pressur', 'anim', 'report', 'weight', 'wife', 'poor', 'help', 'close', 'respons', 'process']","['soon', 'rather', 'bank', 'medic', 'invest', 'former', 'outsid', 'financi', 'gener']","['year', 'middl', 'home', 'messag', 'attorney', 'think', 'cours']","['ga', 'safe', 'accept', 'leader', 'center', 'oper', 'purpos', 'ask', 'respons', 'identifi', 'somebodi', 'father', 'thing', 'messag', 'coupl', 'stori', 'song', 'today', 'becom', 'compar']","['respond', 'nation', 'away', 'pull', 'close']","['speak', 'notic', 'treatment', 'rang', 'moment', 'middl']",,,
853,854,"['approach', 'lay', 'kind', 'manag', 'posit', 'either']",['educ'],"['concern', 'industri', 'camera', 'remain', 'cover', 'wide', 'away', 'shake', 'drop']","['sign', 'give', 'son', 'understand', 'posit', 'sit', 'mani', 'guess', 'think', 'station', 'ahead', 'spend', 'hospit', 'gener', 'arriv', 'busi', 'phone', 'brother', 'hospit', 'improv', 'rate']","['current', 'day', 'record', 'signific', 'particular', 'well', 'citizen', 'focu', 'court', 'public', 'speak']",,,,,,
854,855,"['maintain', 'leav', 'door', 'near', 'thing', 'check', 'fact', 'level']",['cybersecur'],"['main', 'stay', 'laugh', 'middl', 'hope', 'physic', 'feel', 'educ', 'machin', 'sit', 'materi']","['particip', 'space', 'treatment', 'ahead', 'relationship', 'success']","['drive', 'gener', 'member', 'popular', 'tradit', 'maintain', 'daughter', 'space']","['capit', 'budget', 'rule', 'near']","['could', 'shake', 'practic', 'director', 'local', 'cup', 'great', 'firm', 'militari', 'window', 'boy', 'stage', 'hear', 'smile', 'commerci', 'bed', 'street', 'western', 'medic', 'five', 'compani', 'bank', 'enter', 'cultur', 'caus', 'team']","['truth', 'north', 'garden', 'start', 'catch', 'street', 'court', 'develop', 'whose', 'contain']","['attorney', 'matter', 'howev', 'forc', 'particip', 'travel', 'whether', 'least', 'charg', 'team', 'simpli']",,
855,856,"['feel', 'reveal', 'trade', 'qualiti', 'black', 'bar', 'quickli', 'song', 'anoth', 'power', 'great', 'worri', 'across', 'develop', 'site']","['data', 'scienc']","['debat', 'word', 'church', 'true', 'histori']","['rock', 'ball', 'quickli', 'fli', 'modern', 'health', 'season', 'visit', 'inform', 'place', 'start', 'consid', 'prevent', 'despit', 'environment', 'today', 'religi', 'day']","['word', 'establish', 'major', 'popular', 'wait', 'identifi', 'say', 'rememb', 'hospit', 'former', 'oil']","['lead', 'point', 'top', 'site']","['action', 'rest', 'best', 'arriv', 'caus', 'care', 'total', 'anyon', 'product', 'posit', 'el', 'benefit', 'camera', 'live', 'two', 'morn', 'sever', 'differ', 'break', 'beyond', 'becom', 'camera', 'letter', 'region', 'rule', 'fish']","['presid', 'lose', 'bag', 'pretti', 'issu', 'team', 'practic', 'scientist', 'five', 'play', 'owner']","['pressur', 'end', 'line', 'exampl', 'light']",,
856,857,"['fire', 'suggest', 'sea', 'cost', 'agent', 'give', 'accept', 'teacher', 'ask', 'call', 'happi']","['space', 'explor']","['posit', 'write', 'properti', 'buy', 'drop', 'polic', 'bar', 'environ', 'stop', 'rate', 'realli', 'coupl', 'difficult', 'eight', 'tradit', 'challeng', 'glass', 'sister']","['subject', 'collect', 'data', 'stay', 'fast', 'natur', 'presid', 'modern', 'beat', 'easi', 'citizen', 'polic', 'threat']","['case', 'near', 'sell', 'decis', 'busi', 'minut', 'kitchen', 'account', 'research', 'build', 'opportun', 'babi']","['skin', 'readi', 'exist', 'appli', 'term', 'set', 'u', 'congress', 'return', 'stop', 'look', 'toward', 'memori', 'process', 'role', 'special', 'offici', 'morn', 'difficult', 'word', 'vote', 'worker', 'candid', 'el']",,,,,
857,858,"['respons', 'tv', 'peopl', 'clear', 'everyon', 'ball', 'travel', 'financi', 'el', 'score']",['psycholog'],"['rememb', 'major', 'quit', 'languag', 'paper', 'drive', 'west', 'price', 'coupl', 'particip', 'result']","['interest', 'follow', 'hard', 'consid', 'main', 'event']","['young', 'member', 'fast', 'face', 'boy', 'establish', 'newspap', 'expect', 'card', 'mind', 'colleg', 'car', 'citi']","['appli', 'room', 'studi', 'figur', 'studi', 'account', 'thu', 'risk', 'save', 'role', 'success', 'tabl']","['along', 'mission', 'avoid', 'focu', 'probabl', 'card', 'mother', 'discov', 'space', 'behind', 'behind', 'thing', 'everi', 'focu', 'fli', 'attack', 'share', 'debat']","['cup', 'appear', 'rate', 'minut', 'could', 'probabl', 'mr', 'push', 'look', 'surfac']","['alreadi', 'look', 'million', 'use', 'challeng', 'someon', 'civil', 'mean', 'son', 'tri', 'leg', 'music', 'sens', 'economi', 'research', 'foreign', 'could']","['studi', 'notic', 'certain', 'hand', 'push', 'explain']","['decid', 'wait', 'signific', 'claim', 'total', 'situat', 'travel']"
858,859,"['push', 'sinc', 'purpos', 'town', 'babi', 'join', 'law', 'alway', 'real']","['health', 'fit']","['sinc', 'newspap', 'play', 'break', 'improv', 'challeng', 'center', 'sell', 'learn', 'toward', 'insid', 'letter', 'suffer']","['capit', 'writer', 'physic', 'includ']","['old', 'green', 'skill', 'respons', 'sign', 'reduc', 'true', 'product', 'today', 'matter']",,,,,,
859,860,"['three', 'firm', 'could', 'eight', 'also', 'reveal', 'way', 'past', 'law', 'nearli', 'meet', 'ahead', 'heart', 'memori']",['sociolog'],"['budget', 'bag', 'exactli', 'goal', 'word', 'boy', 'stage', 'call', 'trial', 'rememb', 'dream', 'standard', 'pattern']","['name', 'professor', 'health', 'busi', 'town']","['staff', 'anim', 'condit', 'buy', 'throw', 'pictur', 'offic', 'everyon', 'get', 'day', 'final', 'old', 'treat', 'mouth', 'light', 'knowledg']","['hope', 'u', 'safe', 'receiv', 'artist', 'consum', 'chang']","['site', 'level', 'live', 'mayb', 'agenc', 'pay', 'explain', 'mind', 'artist', 'posit', 'ago', 'ball', 'relationship', 'yet', 'writer', 'seri', 'six', 'town', 'matter', 'middl', 'busi', 'dog', 'religi', 'owner']","['commun', 'ball', 'stori', 'econom', 'rather', 'histori', 'polit', 'kid', 'perhap', 'democrat', 'upon', 'sort', 'presid']",,,
860,861,"['increas', 'agent', 'former', 'attack', 'tree', 'marriag', 'new', 'pretti', 'hope', 'might']",['cybersecur'],"['famili', 'build', 'polit', 'whole', 'road', 'billion', 'act', 'lawyer', 'effort', 'public', 'oil', 'still', 'forget', 'grow', 'process', 'spend', 'foot', 'loss']","['skin', 'leg', 'top', 'assum', 'includ', 'practic', 'former', 'public', 'signific', 'issu', 'great', 'posit', 'rather', 'network', 'figur', 'glass']","['teacher', 'author', 'year', 'get', 'product', 'run', 'rest', 'along', 'often', 'carri', 'father', 'stop', 'dog', 'half']","['simpl', 'effort', 'drop', 'risk', 'pull', 'kind', 'avoid', 'subject', 'race']","['middl', 'space', 'free', 'knowledg', 'industri', 'mean', 'less', 'natur', 'simpli', 'project', 'rang', 'perhap', 'star']","['top', 'treat', 'direct', 'reveal', 'ok', 'rais', 'creat', 'none', 'lot', 'past', 'capit', 'total', 'unit', 'short', 'second', 'particip', 'affect']","['campaign', 'tend', 'tabl', 'know', 'station', 'kitchen', 'enter', 'case', 'realli', 'second']",,
861,862,"['rule', 'meet', 'discov', 'tabl', 'near']",['robot'],"['whatev', 'moment', 'total', 'someth', 'full', 'field', 'appli', 'stage', 'event', 'appli', 'singl']","['seven', 'chang', 'high', 'larg', 'work', 'recent', 'energi', 'outsid', 'oil', 'republican', 'leav', 'resourc']","['land', 'elect', 'insid', 'beat', 'light', 'respond', 'program', 'properti', 'sound', 'tree']","['though', 'seri', 'tri', 'detail', 'hand', 'job', 'enter', 'go', 'report', 'posit', 'think', 'anoth', 'rang', 'administr', 'intern', 'good', 'sign', 'hard', 'polit', 'countri', 'seriou', 'none']","['prepar', 'set', 'languag', 'per', 'music']","['howev', 'charg', 'practic', 'along', 'mayb', 'even', 'matter', 'sit', 'throw', 'star', 'level', 'pretti', 'visit', 'half', 'support', 'matter', 'activ', 'elect', 'south', 'job']","['live', 'energi', 'artist', 'cost', 'five', 'everi', 'leader', 'small', 'much', 'caus', 'imagin', 'program', 'skin', 'report', 'fall', 'threat', 'hold', 'cultur', 'make', 'bank', 'home', 'rule']","['qualiti', 'special', 'intern', 'relat', 'execut', 'serv', 'six']","['maintain', 'determin', 'occur', 'door', 'career', 'one', 'vote', 'job', 'worri', 'brother', 'big', 'clear', 'upon', 'sit', 'hous', 'kitchen', 'food']"
862,863,"['hit', 'win', 'agent', 'major', 'recent', 'support', 'need', 'major', 'per', 'american', 'posit']",['cybersecur'],"['agreement', 'line', 'forc', 'famili', 'countri', 'specif', 'model', 'famili', 'interest', 'popular']","['tax', 'chang', 'dinner', 'support', 'famili', 'student', 'properti', 'evid', 'option', 'kind', 'particip', 'physic', 'return', 'believ', 'product', 'listen']","['within', 'attent', 'forc', 'letter', 'abl', 'unit', 'kid', 'line', 'popul', 'answer', 'especi', 'polit']","['follow', 'director', 'might', 'even']",,,,,
863,864,"['girl', 'teacher', 'inde', 'team', 'score', 'feder', 'alreadi']",['entrepreneurship'],"['success', 'focu', 'continu', 'recogn', 'send', 'countri', 'civil', 'employe', 'tax', 'player', 'forget', 'particularli', 'import', 'staff', 'avail']","['public', 'pictur', 'although', 'discus', 'wind', 'gener']","['far', 'front', 'upon', 'lay', 'possibl']","['entir', 'societi', 'discus', 'nation', 'wait']",,,,,
864,865,"['truth', 'daughter', 'friend', 'fine', 'approach', 'explain', 'serv', 'particip', 'identifi']",['entrepreneurship'],"['high', 'give', 'question', 'garden', 'polit', 'water', 'babi', 'five', 'hair', 'determin', 'line', 'technolog', 'father', 'worker', 'garden', 'other', 'son', 'attorney', 'within', 'whether', 'treat', 'probabl', 'site']","['avoid', 'qualiti', 'properti', 'across', 'quit', 'per', 'polic', 'lead', 'state', 'window']","['process', 'hospit', 'eat', 'educ', 'affect', 'inde', 'thank']","['economi', 'beat', 'middl', 'realiz', 'effort', 'marriag', 'requir', 'benefit', 'part', 'state', 'blood', 'fire', 'station', 'ask', 'give', 'report', 'idea', 'mani', 'thing', 'return']","['big', 'method', 'go', 'model', 'game', 'drive', 'pattern', 'interest', 'mr', 'differ', 'writer']","['societi', 'class', 'school', 'staff', 'throughout', 'price', 'exist', 'rule', 'toward', 'describ', 'commun', 'third', 'forward', 'memori', 'middl', 'gener', 'administr', 'model', 'catch', 'growth', 'profession']",,,
865,866,"['peac', 'movement', 'movement', 'fall']","['quantum', 'comput']","['almost', 'door', 'figur', 'train', 'suggest', 'moment', 'abil', 'visit', 'attorney', 'reflect', 'fight', 'small', 'away', 'noth', 'author', 'campaign', 'indic', 'next', 'tell', 'blood', 'hair', 'would', 'recogn']","['hit', 'cover', 'import', 'product', 'mother', 'director', 'boy', 'must', 'remain', 'area', 'laugh', 'owner', 'garden', 'letter', 'standard', 'necessari', 'hold', 'level', 'join', 'insid']","['writer', 'job', 'return', 'mr', 'five', 'poor', 'new', 'dream', 'later', 'arm', 'pick', 'town', 'gener', 'import', 'alreadi']","['owner', 'high', 'box', 'late', 'road', 'fact']",,,,,
866,867,"['centuri', 'model', 'dog', 'presid', 'hard', 'line', 'explain', 'custom', 'make', 'wife', 'suffer', 'yard']",['robot'],"['project', 'get', 'offic', 'kitchen', 'form', 'like', 'perhap']","['stock', 'save', 'behavior', 'citi', 'carri', 'shoulder', 'other', 'play', 'fast', 'feel', 'govern', 'face', 'main', 'somebodi', 'area', 'interest']","['state', 'boy', 'find', 'brother', 'easi', 'point', 'forc', 'news', 'attack']","['detail', 'research', 'major', 'qualiti']","['recent', 'main', 'spend', 'troubl', 'area', 'rock', 'debat']",,,,
