question_id,topic_tokenized,answer_item_1_tokenized,answer_item_2_tokenized,answer_item_3_tokenized,answer_item_4_tokenized,answer_item_5_tokenized,answer_item_6_tokenized,answer_item_7_tokenized,answer_item_8_tokenized,answer_item_9_tokenized
263,"digit,market","tend,law,fall,perform,purpos,deal,item,lawyer,marriag,social,believ,could,bag,say","door,artist,less,whatev,week,financi,draw,put,els,seri,everyth,run,million,product","final,wife,industri,card,adult,find,kitchen,approach,board,enjoy,improv,much,person","dark,wait,bit,strategi,tabl,pick,goal,pull,note,discu","pick,long,within,figur,teacher,lose,babi,fast,discov,certain,confer,upon,fact","black,bank,interest,along,babi,note,toward,appli,expect,hand,visit,confer,old,ga","place,center,whether,air,road,everyth,recent,elect,histori,let,blood,differ,fish,earli","brother,group,court,rich,particip,happen,mayb,daughter,weight,order,treat,togeth,play,ground,reach","pretti,heart,three,reveal,issu,food,build,analysi,cell,financi,piec,occur,often,tradit,alon,specif,turn,other,continu,democrat,militari"
264,sociolog,"respons,school,health,insid,pm,loss,alreadi,son,better,candid,heavi","key,polic,woman,alway,drug,job,turn,effect,continu,color,develop,weight,fall","happen,check,charact,lose,better,manag,simpl","arriv,imagin,religi",,,,,
265,psycholog,"state,role,suddenli,card,rather","tradit,fill,rest,messag,languag,fish,hand,boy,firm,race,time,man,kitchen,bank,bad","pa,wind,even",,,,,,
266,"artifici,intellig","gener,music,certainli,state,would","movi,number,nice,intern,theori,help,stage,firm,final,practic,meet,true,travel,cost,parti","citi,ok,site,short,ahead,sometim,boy,collect,natur,usual,hous,major,billion","certainli,want,thu,inform,although,feel,summer,long",,,,,
267,"machin,learn","pick,consum,simpl,polit,happen,care,base,hair,believ,child,data,health,argu,receiv,see,imag,must,discuss,type,develop,littl,third,blue","best,million,dream,agent,clear,ever","thing,quickli,white,specif,resourc,list,mission,social,partner,would,success","alway,store,let,fill,number,manag,imagin,player,quit,travel,east,lead,speech",,,,,
268,"quantum,comput","challeng,whose,tri,respond,day,none,size,readi","film,train,feel,ask,begin,togeth,structur,human,real,red,answer,game,throughout,tend,fall,real,second,respons,rather,card,respons,polit,find","music,unit,profession,paper,father,design,stuff,chanc,among","day,understand,true,experi,meet,note,skin,store,option,nearli,dream,much,garden,home,possibl,recogn,morn,languag","four,tabl,respons,black,similar,hand,earli,properti,offic","far,mother,crime,friend,militari,catch,four,southern,simpl,determin,chanc","famili,rich","babi,ye,yet,theori,hundr,sever,great,valu,futur,polici",
269,"artifici,intellig","commerci,soon,subject,role,prevent,kid,foreign,color,see","opportun,noth,affect,includ,least,network,colleg,quit,state,knowledg,bring,note,big,glass,spring,old,person,other","network,finish,detail,cultur,whether,hard,cultur,possibl,bill,interest,term","charact,seri,ga,vote,old,attorney,home,fire,last,identifi,less,hour,deep,clear,treat","read,life,nice,scienc,pictur","includ,later,suggest,perhap,manag,energi,war,includ,gener,ahead,reason,wind,win,read,group,alreadi","imag,execut,necessari,hair,someon,open,piec,suggest,look","heavi,seem,tax,requir","court,beat,deep,enter,place,materi,marriag,someon,name,stock,condit,blue,whole,ball,walk"
270,"artifici,intellig","question,today,build,arriv,six,social,price,check,end,cost,rather,alon,war,wear,ahead,school,chang,custom,senior,bed,pretti,professor,research,blue,author,phone,sort,parent,oil,assum,relat","especi,troubl,inform,might,centuri,daughter,fast,manag,charg,number,catch,agre,board,surfac","add,name,news,push,happi,girl,person,hard,need,chair,technolog,age","hold,ground,throughout,activ,within",,,,,
271,educ,"forward,common","rather,know,public,hear,past,agenc,reveal,listen,thank,american,tabl,custom","popular,defens,countri,road,human,current","intern,manag,littl,mr,goal","even,often,boy,rang,natur,individu,hospit,tv",,,,
272,"artifici,intellig","song,white,particip,serv,growth,plant,church,morn","maintain,discu,home,east,yeah,field,agreement,laugh,explain","yet,learn,month,rather,everybodi,offici,north,author,avoid,perhap,provid,cultur,dinner,grow,capit,safe,organ,everi,u","teach,outsid",,,,,
273,"machin,learn","plan,red,pattern,happen,place,right,report,avoid,offic,sport","congress,whatev,possibl,gener,book,meet,defens,state,includ,evid,term,buy,bad,scene,certainli,food","former,lawyer,interest,tree,visit,teacher,morn,resourc,nearli",,,,,,
274,cybersecur,"win,product,program,alreadi,analysi,network,safe","recogn,hope,seri,famili,long,articl,lose,growth,valu,major,ye,yet,gun,rock,seven,institut","feder,weight,spring,system,particularli,group,sea,break,sign,buy","score,store,becom,war,studi,full,anyon,peac,manag,build,fight,common,manag,offic",,,,,
275,"climat,chang","special,west,voic,avoid,lose,rememb,theori,outsid","militari,front,stage,fear,leg,yard,quit,bad,nearli,success,meet,keep,summer,card,address,product,owner,recent","dark,natur,two,mean","memori,home,beauti,trial","test,rais,back,capit,son,big,forc,sometim,watch","whether,rise,race,worri,major,realli,speech,school,skin,also,west,understand,wife,outsid,opportun,friend,audienc,rang","whether,wonder,live,somebodi,decid,front","weight,piec,measur,number,program,goal,would,time,technolog,light,societi,noth,growth,big,concern,sens",
276,"environment,scienc","public,explain,style,open,quickli,program,church,teacher","signific,languag,even,polit,artist,militari,wall,instead,issu,environ,work,good,push,happen,administr,health,entir,still,sometim","carri,treat,ask,leg,employe,posit,exactli,signific,everi,threat,game,invest,movi,deal,prepar,final,sever,watch,chair,skin,govern",,,,,,
277,"climat,chang","particularli,could,everi,southern,sit,also,sens,partner,wonder,short,societi","old,speech,name,employe,say,seri,peopl,sure,studi,ahead,mission,million,send","forget,polit,receiv,bring,sea,stop,look,work,hundr,analysi,actual,market,discov,societi,size,among,soon,send,nearli,control,process,futur",,,,,,
278,psycholog,"manag,american,full,charg","u,peac,repres,particularli,account,contain,process,interest,profession,strategi,throughout","charact,public,true,collect,professor,eat,camera,may,audienc,strong","earli,six,inform,report,bodi,wish,heart,leav,heavi,sea,view,check,popul,hotel,person,soon,sens,mention,strategi,name,way,pick",,,,,
279,"person,financ","local,part,expert,space,around,environ,determin,employe,charg,seriou,career,assum,establish,sing,littl,detail,head,discov,effect,perform","beyond,finish,hear,far,much,type","total,west,nearli,forward,dog,offer,term,mind,lot,support,readi,stand",,,,,,
280,"space,explor","industri,left,fall,commerci,case,centuri,ball,receiv,kind,like,possibl,total,right,arriv,bed","discu,bad,activ,total,option,edg,east,player,loss,instead,mother,happi,reach,cell,civil,away,leav,signific,letter","economi,space,offici,howev,happen,allow,entir,return,tend,howev","difficult,within,coupl,tonight,direct,girl,inform,citi,hotel,site,consum,tabl,stori,huge,stop","militari,natur,power,standard,upon,accord,recogn,man,wonder,fish,power,tv,network,bad,born,way,explain,valu,variou,choic,interest,day",,,,
281,educ,"book,take,attorney,owner,step,agreement,hear,medic","method,know,role,alon,support,financi,learn,particularli,decis,design","voic,order,either,hotel,believ,third,studi,see,interest,skin,thousand","noth,current,prepar,creat,receiv,reduc,letter,troubl,blood,voic,simpli,stage,base,section,radio,reflect,window,indic,begin,artist,wait,say,order,bank,practic,black,shake","market,speech,program,western,machin,wind,understand,final,tax,articl,part,improv","staff,remain,provid,machin,ground,morn,worker,stori,father,within,noth,race,drug,lot,act,away,cover,would,bring","societi,region,artist,sinc,control,famili,beat,end,hous,work,citi,two,readi,respond,issu,colleg,lawyer,seri,say,book,kitchen","kid,increas,citizen,major,secur,expert,team,build,benefit,issu,understand,artist,somebodi,get,teacher,centuri,histori,cost,fish","risk,centuri,step,news,move,memori,appli,author,accept,imagin,tell"
282,"data,scienc","forc,improv,experi,bring,product,stori,technolog,onto,technolog,court,seem,babi,bed,polit","employe,produc,ball,reach,popul,effort,fli,decad,wear,candid,individu,accord,evid,deep,parti","purpos,son,bed,anoth,religi,defens,realiz,forget,role,need,presid,floor,husband",,,,,,
283,"climat,chang","project,readi,discuss,repres,product,stop,stand,leav,democrat,better,spring,high,road,may","suddenli,six,two,perform,earli,back,specif,activ,bank,need,happi,other,treat,step,feder,size","dinner,probabl,assum,wait","attent,probabl,six,increas,section,involv,tend,ball,also,year,need,mind,walk,ahead","direct,particip,home,weight,inde,ever,fine,condit,record","realiz,first,clear,role,south,occur","page,skin,hous,boy,environment,popular,focu,confer,system,form,person,major,brother",,
284,"data,scienc","church,comput,figur,wonder,behind,famili,big,resourc,bed,signific,power,religi","success,major,great,lead,repres,section,car,unit,identifi","son,fine,child,attorney,messag,five,theori,bodi,room,affect,wife,beat",,,,,,
285,histori,"street,tv,creat,congress,fund,law,full,reveal,charg,way","seri,treat,movi,born,coupl,trade,direct,ahead,finish,sometim,fish,tabl,central","big,futur,speech,cup,none,factor,treat,name,begin,hit,decis,recent,chair,pretti,certain,economi,follow,debat,process,agre,continu,kitchen","ye,process,low,low,heavi,book,produc,fine,tradit,crime,current,budget,congress,tax","specif,purpos,listen,wife,heart,gener,care,design,tell,perhap,concern,rich,push,littl,drive,strategi,evid",,,,
286,"machin,learn","card,tend,hear,elect,mr,sever,water","stock,guess,religi,best,color,much,possibl,line,readi,entir,day,societi","maintain,west,success,use,pick,treat,let,kind,paint,wonder,boy",,,,,,
287,"machin,learn","statement,result,program,way,point,less,film,interview,argu,push,lot,support,field,career,gun,yard,collect,structur,poor,signific,art,stori,outsid,today","know,instead,realiz,technolog,feel,abl,final,happen,analysi,rule,comput,theori,fight,lot,benefit,quit,tough,employe,threat,attack,behavior,deal,model,radio,whose,employe,reach,polic,return,appear,direct","signific,ten,book,around,go,boy,budget,fire,tabl","result,studi,per,tough,writer,mean,vote,posit,actual,signific,u,rais","foreign,cold,author,thought,race,join,front,compani,cell,dog,phone,discov,secur,per,career,late,vote,measur,art,studi,speak,share",,,,
288,"machin,learn","run,second,offici,product,impact,idea,like,line,record,establish,director","issu,identifi,none,smile,could,design,find,owner,oper,signific,seri,line,scientist","today,outsid,big,adult,someth,save",,,,,,
289,"person,financ","scientist,seek,idea,sever,interest,camera,reveal,pick","name,skin,give,wonder,skill,per,go,unit,look,yard","remain,protect,site,wrong,offer,senior,rock,past,method,peopl,station,specif,turn,work,price,surfac,think,readi,instead","comput,career,improv,build,book,shoulder,cut,type,pressur,machin,benefit,head","station,store,servic,next,offic,like,get,economi,hear,hand,onto","decad,thousand,risk,feder,small,stock,hous,compar,talk,real,allow,far,hot,onto,color,statement,garden",,,
290,sociolog,"parti,hair,reflect,mother,condit,much,polit,even,air,truth,pretti","career,inform,structur,cultur","posit,guess,bill,husband,carri,way,expect,member,hot,behavior,plant,list,invest,prove,check,network,prepar,pull","tend,bag,process,messag,rest,section","republican,billion,deep,onto,use,tv,player,pressur,good,truth,challeng,best,glass,pull,relat,letter","per,prepar,someon,seat,space,enter,whatev,look,citi,troubl,includ,next,owner",,,
291,"career,develop","report,determin,dog,care,beauti,left,countri,exist,film,someth","step,pictur,factor,develop,someth,work,far,adult,magazin","trip,born,degre,like,polit,question,special,throughout,also,none,career,major,strong,pay","least,second,nation,compar,pm,discuss,build,anoth,goal",,,,,
292,"artifici,intellig","central,group,produc,discov","hold,boy,describ,mother,pay,accept,necessari,amount,big,throughout,across,assum,seat,mayb,protect,also,spring,teach,young,central,age","u,sing,sinc,fall,perhap,differ,less,news,impact,everyon,u,ten,fight,stay,chang,peopl,high,skin,summer,accord,purpos,dog,religi","establish,interview,region,short",,,,,
293,"career,develop","imagin,natur,night","agent,natur,lose,laugh,discu,famili,travel,common,western,finish","method,argu,later,administr,situat,radio,lawyer,statement,central,attorney,send,strategi,prevent,compar,seriou,read,newspap,task,group,music,anoth,everyth,debat,messag,teacher,consid,spring","type,friend,market,health,fill,charact,author,allow,teacher,six,hold","recogn,custom,sourc,plant,owner,glass,indic,wonder,letter","prepar,respons,second,money,dinner,window,charg,centuri,polic,first,best,languag,win,kitchen,view,everyon,start,gun,opportun,somebodi,road,pick,low,quickli,suddenli","prevent,notic,offic,two",,
294,"artifici,intellig","goal,agre,begin,return,skill,hand,minut","situat,peopl,look,forward,wonder","evid,special,game,cut,professor,drop","north,realli,mother,main,buy,nation,main,state,remain",,,,,
295,"web,develop","babi,effect,medium,audienc,professor,stand,less,moment,grow,congress","educ,glass,word,task,import,guy,civil,present,staff,age,prove,late,box,thu,hotel,list","well,end,bit,polici,qualiti,rest,vote,continu,stand","rise,possibl,crime,resourc,may,help,red,music,effect,yet",,,,,
296,"environment,scienc","quit,staff,near,soon,mind,budget,seven,woman,bit,bit,agre,note,would,direct,statement,last,item,vote,report,posit,anim","citizen,purpos,follow","road,sister,purpos,space,month,someon,economi,style,lot,ever,south,face,includ,green,learn,u,whatev,whatev,student","consid,player,learn,happi,difficult,rang,far,type,town,save,throw,manag,data,must","coupl,presid,star,lawyer,wear,among,green","key,enjoy,plant,feel,worri,heavi,take,respons,togeth,spend,onto,money,throw,later","attorney,high,ga,pattern,mean,reach",,
297,"machin,learn","imagin,suddenli,behind,someon,benefit,two,relationship","wide,train,educ,wall,check,guess,paper,sign,singl,troubl,indic,need,true,leav,paint,babi,need,way,truth,choic","black,polici,learn,imagin,crime,manag,success,full,food,show,night,rememb","possibl,free,whole,season,togeth,sound","fight,design,technolog,sens,financi,season,treat,bad,partner,magazin,alreadi,join,hour,unit,road","avoid,either,firm,goal,industri,land,offic,suffer,page,movement,import,audienc,countri","capit,wall,particip,trade,court,find,debat,record,window,respons,particular,econom,break,none,develop,colleg,partner,profession,west,color,expert,polit,sort",,
298,sociolog,"final,ground,relationship,societi,polici,nearli,develop,pm,front,piec,attorney,stand,father,increas","seri,measur,determin,mind,american,alreadi,interest,increas,simpli,card,score","compar,stori","languag,score,face,coach,skin,presid,qualiti,develop","requir,show,page,least","happen,bar,long,thu,member,noth,term,letter,hear,republican,color,spend,carri,respons,reduc,stock,environment,laugh,east,best,imagin","gener,lose,current","friend,look,hope,along,question,product,wonder,polit,pictur,exampl,effect,receiv,lose","long,commun,center,research,rich,health,style,fine,republican,father,beyond,forget,get,center,sport,someth,fine,among"
299,cybersecur,"risk,bed,wife","suggest,discov,least,matter,start,popul,confer,report,stuff,upon,firm,big,short,part,employe,medic,wear,describ,game","green,littl,nation,drop,answer,fast,war,somebodi,answer,shake,teacher,leader,howev","final,rate,receiv,hous,kid,know,oper,wind,book,someth,execut,anyth,sure,stage,care,network","econom,everi,someon,father,like","u,firm,second,throw,modern,still,floor,fli,want,despit,soldier,claim,season,career,much,interest","still,capit,among,certain,everybodi,break,radio","walk,cultur,foreign,make,type,econom,team,histori,wide,financi,mr,push","still,seriou,tradit,woman,sea,appli,break,floor,centuri,test,drop,choic,hous,sit"
300,"space,explor","commun,sign,noth,far,better,better,explain,cold,enjoy,goal","hotel,happi,scienc,feder,pattern,follow,probabl,daughter,save","nearli,stock,expect,determin,present,leav,idea,send,leav,despit,place","simpli,candid,involv,thu,cut,goal,decid,style,money,ever,develop,human,score,factor,doctor,eight","sport,question,near,career,practic,need,mr,foot,friend,abil,live,market,degre,studi",,,,
301,"health,fit","might,check,mr,becom,wide","car,offic,wrong,train,reduc,vote","carri,reach,heavi,central,feel,differ,tough,save,note,ahead,summer,truth,medium,draw,far,hundr","oil,sit,magazin,worri,servic,trial","polici,statement,sometim,despit,much,star,director","polici,kitchen,base,centuri,rise,call,energi,prevent,product,scientist,drug","person,educ,ago,employe,hard,behind,task,although,key,nation,child,threat,former,brother,seek,abil,purpos,stand",,
302,educ,"author,first,better,establish,popular,guess,ye,enter,execut","singl,attorney,buy,window,bill,medium","appear,ten,agent,yard,special,militari,establish,consid","agent,identifi,today,exist,cell,read,step,western,capit,away,help",,,,,
303,"quantum,comput","differ,later,unit,summer,trade,thought,partner,expert,past,recent,set,audienc,stori","unit,train,differ,hear,start,room,pretti,bring,environment,occur,feel,north,mission,fish","fund,start,start,decad,charact,big","direct,decad,claim,onto,becom,safe,learn,reveal,care,hard,test,cut,nearli,look","effort,comput,sport,kind,medic,imag",,,,
304,sociolog,"candid,wall,fire,free,court,even,impact,field,technolog,send,noth,enough,space,season,gener","top,charg,tradit,hospit,messag,lawyer,north,help","stuff,centuri,theori,throw,author","fight,show,per,budget,fill,million,teach","collect,stage,like,entir,station,state,admit,thought,product,somebodi",,,,
305,sociolog,"alon,player,fast,arm","rest,record,coupl","shake,probabl,hold,amount,discov,would,expert,per,dream,popul,realli,els,beat,notic,ball,tradit,accord,draw,green,bar,often,provid,believ,admit",,,,,,
306,"career,develop","occur,summer,find,end,laugh,black,born,seek,today,option,young,histori,similar,leav","recogn,u,piec,assum,commerci,week,anyth,everyth,determin,yard,sign,front,manag,five,compani,market,top,green,imagin,state,nation","understand,say,certain,realli,part,power,number","respond,particular,letter,food,human,lot,site,step,accord,explain,present,becom,confer,issu,militari,stori,recent,togeth,accord,bring,letter","sign,nearli,woman,return,note,town,sure,present,seri,short,languag,pull,polic,sever,build,yeah,simpli,money","hous,interview,ever,later,increas,certainli",,,
307,"career,develop","pressur,woman,polic,claim,yet,law,week,past","attent,late,protect,experi,ahead,languag,three","maintain,church,despit,particip,author,peopl,west,beauti,speak","never,work,rate,stuff,fund,medic,cultur,summer,tell,machin,citi,product,stand,ago,first,address","around,growth,space,figur,build,must,whatev,custom,marriag,everyon,smile,method,receiv,letter,debat,coupl,insid,time,reflect,hotel,may,set,good",six,"particularli,feder,sport,type,fight,world,ground,prepar,manag","star,tv,effect,nearli,process,agent,individu,special,ground,billion,night,becom,world,girl,would",
308,"quantum,comput","movement,woman,speak,maintain,around,leav,nation,build,probabl,rememb,land","page,list,profession,mr,pay,poor,other,tabl,partner,happen,short","hair,tend,soldier,start,game,rememb,today,often,move","sens,sing,artist,store","feder,even,case,standard,custom,street,heavi,prevent,around,professor,parti,bit,hold,serv,knowledg,citizen,forc,trial,posit,trial,manag,best,accord,qualiti,describ,major,rich,discuss,fish,leg","even,els,sourc,offic,health,loss,someon,expect,product,center,agreement,histori,marriag","account,decid,red,public,control","threat,major,senior,democrat,could,experi,book,staff,increas,within","seri,bag,doctor,everyon,soon,left,peopl,stay,next,wait,small,like,detail,effort"
309,entrepreneurship,"campaign,seem,arm,howev,fast,secur,citizen,big,collect","kid,simpl,art,anim,low,watch,earli,parent,candid,news,end,stock,fli","option,chang,time,cell,act","real,job,chair,singl,stuff,democrat,suggest,rate,detail,half,need,forc,voic,bad,finish","wait,involv,hope,centuri,opportun,fire,buy,attent,happen,parti,physic,break,stage,practic,agenc,million,beauti,togeth,eat,grow,ye,need",,,,
310,blockchain,"consid,theori,invest,necessari,develop,stand,sign","also,may,provid,medium,whose,plant,beat,design,tend","onto,popul,center,admit,anoth,six,worker,moment,strategi,set,develop,sometim,continu,ball",,,,,,
311,sociolog,"secur,want,think,offic,soldier,set,alon,wife","word,thousand,perhap,car,evid,pa,trade,program,blood,order,special,cultur,enjoy,mouth,first","messag,war,yet,race,stay,stay,tradit,small,player,hair,live,per,human,medic,garden","face,research,take,within,answer,forward,dream,accord,idea,possibl,hour,middl","carri,pattern,edg,standard,mention,side,hope,skill,civil","insid,center,wall",,,
312,robot,"dream,accord,fund,discu,accept,song,region,three,prevent,behind,trial,big,million","short,yet,exampl,test","enter,everyon,edg,busi,effort,step,poor,mayb,song,support,figur,includ,econom","possibl,late,product,describ",,,,,
313,"machin,learn","even,leader,relationship,less,risk,choic,along,spend,son,end,somebodi,appear,tax,offic,anyon","around,place,deal,although,employe,yard,necessari,great,evid,senior,structur,note,forward,agenc,educ","rang,effort,whose,pattern,pick,fear","forward,kind,run,figur,certain,practic,train,argu,peopl,kind,hard,food,soldier,teacher,whatev,staff,care,inform,push,suffer,meet,world,financi,outsid","quickli,open,pattern,resourc,seven,factor,region,compani,send","theori,help,howev,mayb,admit,wish,bad,travel",,,
314,histori,"line,sure,think,social,interest,million,somebodi,feder,lawyer,newspap,blood,break,religi,crime","move,back,paint,cold,want,pull,market,perform,ye,center","identifi,section,centuri,interview,abil,democrat,six,pay,amount",,,,,,
315,"quantum,comput","perhap,televis,manag,nation,feel,collect,role,simpl,peopl,chair,goal,expect,kind,voic,month,economi,militari,wife,cup,piec,professor,sourc","secur,reduc,togeth,record,court,effect,execut,use,per,add,number,blue,appli,qualiti,experi,medium,opportun,possibl","hope,reflect,certain,relationship,mr,ye,quit,war,specif,water,floor,claim,plan,offer,side,reason,identifi","star,hand,still,inde,continu,lawyer,onto,qualiti,order,item,charact,visit",,,,,
316,"web,develop","tree,forward,girl,coupl,moment,deep,coupl","may,inform,bag,ahead,charg,air,analysi,product,debat,hot,notic,billion,third,southern","peopl,answer,becom,get,arriv,like,readi,task,insid,analysi","place,possibl,presid,attack,u,sinc,first,left,becom,administr,newspap","need,yet,account,chang,run,strong,page,movement,seri,hard,market,travel,put,amount,recent","develop,section,black,former,north,experi,speak,unit,yard,avail,natur,nation,see,materi,bit,thought,top,govern","shake,realiti,car,argu,cut,anyon,crime,coach,theori,across,miss,low","industri,bar,dream,second,reduc,accept,news,alon,adult,scene,add,shake,train,moment,town,south,inde","mr,address,energi,eat,receiv,charg,ok,might,attorney,low,outsid,lot,account,offer,around,big,guess,event,understand,big,avail"
317,"person,financ","subject,rang,system,trip,forget,dream,imag,woman,entir,career","store,add,role,send,tell,start","charg,rock,movi,speak,chair,debat,visit","road,happen,still,truth,let,less,sometim,cours,begin,alway,explain,guess,pressur","polic,choos,know,bad,although,fast,choic,perform,hundr,sens,region,big,anyth","articl,ago,blue,black,interest","amount,world,tax,first,describ,soon","carri,may,physic,thank,respons,seat,ten,artist,talk,stay,forget,debat","admit,form,billion"
318,"artifici,intellig","individu,seri,effect,identifi,tend,author,tree,tend,big,good,histori,deep,realiz,even,glass,peopl,produc,decis","particularli,enough,book,green,head,describ,level,anyth,may,readi,work,treat,late,test,daughter,way,total,dinner,daughter,type,accord,race,far,perhap","figur,pull,measur,candid,song,democrat,pm,activ,high,worker,ok,drop,later,colleg,differ,stage,fire,determin,site,compani,trip,pretti,eat,employe,station,fast,argu,partner,sing","billion,street,order,factor,inde,medium,forc,approach,forget,appear,model,ever,everyon,expert,seem,signific,campaign,becom,valu,meet,colleg,usual","per,system,behavior,particularli,trade,away,win,yet,right,rather,interest,togeth,last,lay,discuss,middl,middl,bed,hotel",,,,
319,entrepreneurship,"turn,great,new,door,outsid,spring","goal,rock,seven,insid,fast,cultur,other,compani,natur,public,arriv,fast","street,wear,sure,fast,front,great,southern,learn,say,behavior,daughter,whose,measur,mr,soldier,educ,voic,might,voic,woman,rate,school",,,,,,
320,"machin,learn","talk,spend,prove,size,next,model,tend,child,realiz,agent,event,abl,buy,fast,collect","issu,feel,perform","night,father,movi,artist,especi,church,shoulder,beauti,modern,help","decid,growth,truth,singl,common,young,place,floor,becom,throw","cell,everyon,appear,part,year,relat,let,professor","skin,morn,see,mind,surfac,wait,box,go,find,well,begin,improv,tell,someon,save,tend","differ,parti,everyon,film,tree,crime,east,outsid","practic,program,deal,push,plant,measur,great,provid,pa,add,lay",
321,cybersecur,"would,push,western,view,financi,although,industri,requir,social,inde","manag,condit,decad,account,score,radio,land,meet,even,size","third,weight,fine,control,long,like,u",,,,,,
322,"artifici,intellig","use,activ,yet,talk,late,crime,answer,pull,talk","thing,accept,identifi,upon,compani,seri,attent,step,sister,tell,interest,day,compani,quit,would,real,respond,mr,hotel,focu","ball,save,agreement,marriag,record,listen,around,agent,film,quickli,thing","subject,describ,safe,bodi,defens,camera,mean,enter,control,list,maintain,campaign,consid,author,sea,ground,recent,sport,indic,system,special,form,send,imagin","individu,give,well,land,plan,ground,attack,defens,attorney,sourc,away,happi,respons","water,charact,read,miss,reach,life,visit,behind,leav,exampl,togeth,staff,magazin,person,cultur,includ,court,wide,intern","high,energi,must,happi,movement,reveal,point,watch",,
323,"quantum,comput","els,impact,firm,also,consid,send,even,want,marriag,bit,heart,invest,meet,figur,histori,larg,imag,station,realiz,build","data,everyth,network,middl,doctor,give,yet,treatment,suggest,put,tell,cut,note,respons,none,five,exist,million","polici,educ,comput,far,network,shoulder,capit,draw,individu,feder,particip,bank,walk","section,paper,program,work,peopl,messag","bar,ga,larg,offer,full",,,,
324,"data,scienc","middl,activ,home,fire,go,forget","rais,person,sit,instead,age,offic,author,hospit,mind,televis,final","execut,child,doctor,money","hand,rock,research,marriag,dream,research","answer,read,religi,attent,wife,answer,front,condit,polit,chang,scientist,sing,dark,radio","physic,garden,see,room,matter,race,tv,world,amount,agenc,low,hear,throughout,kid,note,must,pressur","stuff,member,safe,huge,televis","hear,purpos,assum,movement,tv,commerci,direct,degre,troubl,expert,car,fact,mouth,parti","differ,green,foreign,import,hear,section,issu,attent,far,cost,speech"
325,"environment,scienc","life,requir,accept,appear,valu,none,lot,car,north,cut,parti","allow,cultur,add,least","boy,person,includ,manag,anim,author,tell,everyth,polit",,,,,,
326,entrepreneurship,"wide,sign,need,task,theori,boy,perform,drug,dream,central,western,look,lot,least,discov,fight,trade,talk,despit,staff,differ,servic,professor,scene,light,turn,kind","pressur,mr,skin,ball,air,name,pay,parent,properti,believ","keep,happi,attent,medium,appli,discov,crime,anyon,bed,fall,much,confer,page,perform,certainli,fund,tell,everyon,fire,group,four,player","world,anoth,assum,remain,question,knowledg,establish,everi,singl,ball,includ,true,form","feel,sport,repres,bodi,call,lay,keep,church,wait,machin,car,begin,effort,chang,drive,student,commerci","modern,exactli,model,radio,financi,look,televis,high,mani,hold","movement,know,key,brother,start,magazin","set,popular,effect,rich,season,republican,million,oil,grow",
327,"career,develop","owner,next,moment,goal,throw,everi,unit,cours,elect","sinc,forward,approach,past,man,colleg,hit,specif","other,maintain,subject,particip,result,form,door,doctor,rate,four,activ,hotel,parti,watch,cut,mouth,name,execut,score,expect,base,educ","upon,life,knowledg,american,receiv,yeah","particip,around,south,eat,teacher,maintain,famili,decad,realiz,democrat,edg","plan,line,way,scene,interest","similar,languag,set,beat,fire,level,fish,threat,see","mayb,describ,expect,role,entir,tree,histori,food,anyon,director,later,involv,good,assum,water",
328,"environment,scienc","manag,green,articl,upon,mr,appli,approach,action,candid,chanc","court,articl,improv,mission,decid,theori,artist,oil,product,voic,may,hospit","perform,candid,standard,audienc,carri,train","cup,pictur,worri,cost,day,great,polic,marriag,strong,west,coach",,,,,
329,educ,"guy,boy,call,kid,lawyer,star,speech,simpl,attent,carri,day,score,late,catch","two,stori,necessari,sure,truth","hospit,shoulder,floor,weight,forward,age,either,build,scene,program","skill,seven,model,littl,know,standard,score,page,necessari,fli,congress,step,pay","prevent,could,plant,appli,alon,walk,perform,art,final","militari,soon,former,respons,cell","real,train,wish,creat,cultur,avail,organ,last,societi,style","record,despit,anyth,imag,red,organ,among,compar,foreign,skin,defens","peopl,speak,network,coach,support,time,agreement,although,howev,medic"
330,"environment,scienc","abl,polici,charact,activ,provid,deal,director,explain,act,arriv,high,success,although,forc","mani,follow,paint,reflect,teacher,creat,audienc,wall,nation,receiv","street,law,tonight,sometim,noth,memori,messag,oper,air,someth,posit,person,race,rich,marriag,send,great,control,similar,region","push,best,perform,everyth,common,ye,almost,toward,compar,final,arriv,foot,wind,left,thank,state,signific","phone,better,soldier,result,food,mani,consum,line,onto,movi,news,challeng,around,list,model,mission","consum,travel,seri,catch,social,still,coach,good,polici,enter,enter","servic,whole,success,late,peac,throw,movi,light,insid,usual,u,cours,half,candid,news,even,develop,heart,thing,player,across,someth,hundr,name,event,size","imag,project,seek,black",
331,"space,explor","past,second,identifi,notic,save,enough,bar,organ,surfac,bit,messag,amount,trade","share,happen,fear,law,consid,feel,rang,sing,feel,room,sound,professor,guy","pa,paint,list,shoulder,final,remain,execut,head,white,paper,employe,week,tri,sort,noth,institut,develop,sometim,detail,signific,wish,young,soon","crime,interest,benefit,huge,impact,third,sister,secur,note,mani,wonder,hit,candid,chair,notic,wait,return,work","wonder,statement,republican,readi,play,energi","whether,babi,church,allow,street,way,compani,articl,everyon,quit",,,
