Unnamed: 0,question_id,question_text,topic,answer_item_1,answer_item_2,answer_item_3,answer_item_4,answer_item_5,answer_item_6,answer_item_7,answer_item_8,answer_item_9
257,258,"['countri', 'three', 'enter', 'visit', 'ye', 'govern', 'singl', 'sing', 'thu']",['histori'],"['candid', 'expect', 'inde', 'south', 'campaign']","['singl', 'educ', 'togeth', 'vote', 'meet', 'resourc']","['account', 'pressur', 'season', 'eight', 'exampl', 'inform', 'sport']","['discus', 'someon', 'threat', 'wife', 'treatment', 'also']","['build', 'impact', 'arriv', 'reach', 'woman', 'hospit', 'well', 'describ', 'hear', 'despit', 'fast', 'huge']","['beat', 'ball', 'point', 'becom', 'fall', 'fight', 'ok', 'congress', 'sound', 'mr', 'even', 'need', 'gener', 'news', 'view', 'bar', 'thu', 'ahead']","['custom', 'hot', 'everybodi', 'car', 'camera']","['send', 'home', 'know', 'creat', 'someth', 'none', 'remain', 'still', 'far', 'countri', 'view', 'inform', 'develop', 'voic', 'fast', 'democrat', 'side']","['perform', 'process', 'seek', 'sell', 'enjoy', 'defens']"
258,259,"['popul', 'particularli', 'believ', 'student', 'coupl', 'employe', 'howev', 'pull', 'standard', 'final', 'view', 'professor', 'loss']",['robot'],"['much', 'light', 'alway', 'list', 'oil', 'manag', 'whether', 'game', 'major', 'make', 'yeah', 'wrong', 'worri']","['break', 'singl', 'school', 'far', 'blood', 'send', 'capit', 'food']","['also', 'abil', 'catch', 'polici', 'respons', 'write', 'energi', 'commerci', 'despit', 'activ']","['materi', 'theori', 'technolog']","['condit', 'fill', 'govern', 'leav', 'consid', 'rich', 'student', 'order', 'none', 'today', 'product', 'societi', 'noth', 'final', 'avail', 'fear', 'among', 'financi', 'local', 'ok']",,,,
259,260,"['thu', 'arriv', 'form', 'step', 'look', 'teach', 'industri', 'clearli', 'week', 'messag', 'trip', 'begin', 'turn']","['health', 'fit']","['none', 'identifi', 'war', 'busi', 'fear', 'leav', 'budget', 'fast', 'reveal', 'even', 'bodi']","['whatev', 'ye', 'send', 'market', 'confer', 'guy', 'right', 'author', 'alon', 'choic', 'total', 'film', 'lay', 'less', 'lead', 'languag', 'black', 'discov', 'task']","['take', 'suffer', 'qualiti', 'kid', 'road', 'compani', 'lead', 'product', 'site', 'decid', 'voic', 'theori', 'commerci', 'evid', 'charact', 'yet', 'impact', 'pressur', 'build', 'analysi', 'tabl']","['toward', 'level', 'provid', 'among', 'situat', 'man', 'even', 'central', 'boy']","['writer', 'station', 'relationship', 'accept', 'discov', 'minut', 'littl', 'technolog', 'protect', 'next']",,,,
260,261,"['yeah', 'collect', 'busi', 'support', 'arm', 'beyond', 'everyth']","['climat', 'chang']","['ok', 'necessari', 'polit', 'water', 'music', 'environment', 'agenc', 'might', 'game', 'term', 'medium', 'doctor', 'nice', 'charg', 'sing', 'win']","['polit', 'american', 'guess', 'togeth', 'space', 'stock', 'road', 'discus', 'rememb', 'option', 'walk', 'insid', 'rate']","['son', 'understand', 'talk', 'certain', 'hour', 'pick', 'learn', 'everybodi', 'medium', 'bear', 'within', 'six', 'forc', 'expert', 'reflect', 'beyond', 'near', 'thank']","['cost', 'sister', 'sort', 'budget', 'page', 'station', 'el', 'check', 'leav', 'way', 'dog', 'law', 'paper']","['clearli', 'give', 'night', 'hour', 'common', 'confer', 'third', 'health']","['wall', 'u', 'seven', 'board', 'manag', 'food', 'sever', 'beat', 'commun', 'realiti']","['concern', 'old', 'bear', 'act', 'ago', 'project', 'wait', 'consid', 'major', 'save']","['morn', 'born', 'front', 'nearli']",
261,262,"['may', 'check', 'key', 'opportun', 'stuff', 'rest', 'anim', 'pattern', 'minut']",['cybersecur'],"['popul', 'design', 'network', 'inform', 'man', 'understand', 'eat', 'ga', 'free', 'social', 'reason']","['common', 'inde', 'score', 'modern', 'seri', 'environment', 'crime', 'never', 'start', 'high', 'instead', 'best', 'cours', 'interview', 'commun', 'right']","['pas', 'sound', 'cost', 'structur', 'song']",,,,,,
262,263,"['fund', 'ever', 'republican', 'project', 'exist', 'oil', 'year', 'event', 'bill']","['digit', 'market']","['tend', 'law', 'fall', 'perform', 'purpos', 'deal', 'item', 'lawyer', 'marriag', 'social', 'believ', 'could', 'bag', 'say']","['door', 'artist', 'less', 'whatev', 'week', 'financi', 'draw', 'put', 'el', 'seri', 'everyth', 'run', 'million', 'product']","['final', 'wife', 'industri', 'card', 'adult', 'find', 'kitchen', 'approach', 'board', 'enjoy', 'improv', 'much', 'person']","['dark', 'wait', 'bit', 'strategi', 'tabl', 'pick', 'goal', 'pull', 'note', 'discus']","['pick', 'long', 'within', 'figur', 'teacher', 'lose', 'babi', 'fast', 'discov', 'certain', 'confer', 'upon', 'fact']","['black', 'bank', 'interest', 'along', 'babi', 'note', 'toward', 'appli', 'expect', 'hand', 'visit', 'confer', 'old', 'ga']","['place', 'center', 'whether', 'air', 'road', 'everyth', 'recent', 'elect', 'histori', 'let', 'blood', 'differ', 'fish', 'earli']","['brother', 'group', 'court', 'rich', 'particip', 'happen', 'mayb', 'daughter', 'weight', 'order', 'treat', 'togeth', 'play', 'ground', 'reach']","['pretti', 'heart', 'three', 'reveal', 'issu', 'food', 'build', 'analysi', 'cell', 'financi', 'piec', 'occur', 'often', 'tradit', 'alon', 'specif', 'turn', 'other', 'continu', 'democrat', 'militari']"
263,264,"['mean', 'properti', 'direct', 'day', 'new', 'bag', 'sourc', 'director', 'particular', 'candid']",['sociolog'],"['respons', 'school', 'health', 'insid', 'pm', 'loss', 'alreadi', 'son', 'well', 'candid', 'heavi']","['key', 'polic', 'woman', 'alway', 'drug', 'job', 'turn', 'effect', 'continu', 'color', 'develop', 'weight', 'fall']","['happen', 'check', 'charact', 'lose', 'good', 'manag', 'simpl']","['arriv', 'imagin', 'religi']",,,,,
264,265,"['low', 'part', 'particip', 'includ', 'industri', 'argu', 'sen', 'affect', 'professor', 'stage', 'paint', 'technolog', 'professor', 'western', 'eat']",['psycholog'],"['state', 'role', 'suddenli', 'card', 'rather']","['tradit', 'fill', 'rest', 'messag', 'languag', 'fish', 'hand', 'boy', 'firm', 'race', 'time', 'man', 'kitchen', 'bank', 'bad']","['pas', 'wind', 'even']",,,,,,
265,266,"['bed', 'environ', 'third', 'adult', 'member', 'chanc', 'far', 'sign', 'still', 'notic', 'current', 'manag', 'determin']","['artifici', 'intellig']","['gener', 'music', 'certainli', 'state', 'would']","['movi', 'number', 'nice', 'intern', 'theori', 'help', 'stage', 'firm', 'final', 'practic', 'meet', 'true', 'travel', 'cost', 'parti']","['citi', 'ok', 'site', 'short', 'ahead', 'sometim', 'boy', 'collect', 'natur', 'usual', 'hous', 'major', 'billion']","['certainli', 'want', 'thu', 'inform', 'although', 'feel', 'summer', 'long']",,,,,
266,267,"['nice', 'someon', 'valu', 'would', 'pictur', 'issu', 'peopl', 'exactli', 'congress', 'medic']","['machin', 'learn']","['pick', 'consum', 'simpl', 'polit', 'happen', 'care', 'base', 'hair', 'believ', 'child', 'data', 'health', 'argu', 'receiv', 'see', 'imag', 'must', 'discuss', 'type', 'develop', 'littl', 'third', 'blue']","['best', 'million', 'dream', 'agent', 'clear', 'ever']","['thing', 'quickli', 'white', 'specif', 'resourc', 'list', 'mission', 'social', 'partner', 'would', 'success']","['alway', 'store', 'let', 'fill', 'number', 'manag', 'imagin', 'player', 'quit', 'travel', 'east', 'lead', 'speech']",,,,,
267,268,"['yard', 'three', 'detail', 'individu', 'tree', 'abil', 'ten', 'servic']","['quantum', 'comput']","['challeng', 'whose', 'tri', 'respond', 'day', 'none', 'size', 'readi']","['film', 'train', 'feel', 'ask', 'begin', 'togeth', 'structur', 'human', 'real', 'red', 'answer', 'game', 'throughout', 'tend', 'fall', 'real', 'second', 'respons', 'rather', 'card', 'respons', 'polit', 'find']","['music', 'unit', 'profession', 'paper', 'father', 'design', 'stuff', 'chanc', 'among']","['day', 'understand', 'true', 'experi', 'meet', 'note', 'skin', 'store', 'option', 'nearli', 'dream', 'much', 'garden', 'home', 'possibl', 'recogn', 'morn', 'languag']","['four', 'tabl', 'respons', 'black', 'similar', 'hand', 'earli', 'properti', 'offic']","['far', 'mother', 'crime', 'friend', 'militari', 'catch', 'four', 'southern', 'simpl', 'determin', 'chanc']","['famili', 'rich']","['babi', 'ye', 'yet', 'theori', 'hundr', 'sever', 'great', 'valu', 'futur', 'polici']",
268,269,"['either', 'open', 'good', 'knowledg', 'mean', 'miss', 'hair']","['artifici', 'intellig']","['commerci', 'soon', 'subject', 'role', 'prevent', 'kid', 'foreign', 'color', 'see']","['opportun', 'noth', 'affect', 'includ', 'least', 'network', 'colleg', 'quit', 'state', 'knowledg', 'bring', 'note', 'big', 'glass', 'spring', 'old', 'person', 'other']","['network', 'finish', 'detail', 'cultur', 'whether', 'hard', 'cultur', 'possibl', 'bill', 'interest', 'term']","['charact', 'seri', 'ga', 'vote', 'old', 'attorney', 'home', 'fire', 'last', 'identifi', 'less', 'hour', 'deep', 'clear', 'treat']","['read', 'life', 'nice', 'scienc', 'pictur']","['includ', 'later', 'suggest', 'perhap', 'manag', 'energi', 'war', 'includ', 'gener', 'ahead', 'reason', 'wind', 'win', 'read', 'group', 'alreadi']","['imag', 'execut', 'necessari', 'hair', 'someon', 'open', 'piec', 'suggest', 'look']","['heavi', 'seem', 'tax', 'requir']","['court', 'beat', 'deep', 'enter', 'place', 'materi', 'marriag', 'someon', 'name', 'stock', 'condit', 'blue', 'whole', 'ball', 'walk']"
269,270,"['charg', 'occur', 'stock', 'trip', 'deep', 'skin', 'defens', 'key', 'line', 'commun', 'push', 'particular']","['artifici', 'intellig']","['question', 'today', 'build', 'arriv', 'six', 'social', 'price', 'check', 'end', 'cost', 'rather', 'alon', 'war', 'wear', 'ahead', 'school', 'chang', 'custom', 'senior', 'bed', 'pretti', 'professor', 'research', 'blue', 'author', 'phone', 'sort', 'parent', 'oil', 'assum', 'relat']","['especi', 'troubl', 'inform', 'might', 'centuri', 'daughter', 'fast', 'manag', 'charg', 'number', 'catch', 'agre', 'board', 'surfac']","['add', 'name', 'news', 'push', 'happi', 'girl', 'person', 'hard', 'need', 'chair', 'technolog', 'age']","['hold', 'ground', 'throughout', 'activ', 'within']",,,,,
270,271,"['exist', 'agreement', 'understand', 'big', 'contain', 'act']",['educ'],"['forward', 'common']","['rather', 'know', 'public', 'hear', 'past', 'agenc', 'reveal', 'listen', 'thank', 'american', 'tabl', 'custom']","['popular', 'defens', 'countri', 'road', 'human', 'current']","['intern', 'manag', 'littl', 'mr', 'goal']","['even', 'often', 'boy', 'rang', 'natur', 'individu', 'caus', 'hospit', 'tv']",,,,
271,272,"['glass', 'medic', 'person', 'town', 'evid', 'free', 'sound', 'miss', 'bank', 'poor', 'pm', 'visit', 'ball', 'scene', 'staff', 'west']","['artifici', 'intellig']","['song', 'white', 'particip', 'serv', 'growth', 'plant', 'church', 'morn']","['maintain', 'discus', 'home', 'east', 'yeah', 'field', 'agreement', 'laugh', 'explain']","['yet', 'learn', 'month', 'rather', 'everybodi', 'offici', 'north', 'author', 'avoid', 'perhap', 'provid', 'cultur', 'dinner', 'grow', 'capit', 'safe', 'organ', 'everi', 'u']","['teach', 'outsid']",,,,,
272,273,"['shoulder', 'realiz', 'among', 'smile', 'form', 'travel', 'question', 'detail', 'news']","['machin', 'learn']","['plan', 'red', 'pattern', 'happen', 'place', 'right', 'report', 'avoid', 'offic', 'sport']","['congress', 'whatev', 'possibl', 'gener', 'book', 'meet', 'defens', 'state', 'includ', 'evid', 'term', 'buy', 'bad', 'scene', 'certainli', 'food']","['former', 'lawyer', 'interest', 'tree', 'visit', 'teacher', 'morn', 'resourc', 'nearli']",,,,,,
273,274,"['may', 'budget', 'studi', 'person', 'bag', 'role', 'requir', 'miss', 'natur']",['cybersecur'],"['win', 'product', 'program', 'alreadi', 'analysi', 'network', 'safe']","['recogn', 'hope', 'seri', 'famili', 'long', 'articl', 'lose', 'growth', 'valu', 'major', 'ye', 'yet', 'gun', 'rock', 'seven', 'institut']","['feder', 'weight', 'spring', 'system', 'particularli', 'group', 'sea', 'break', 'sign', 'buy']","['score', 'store', 'becom', 'war', 'studi', 'full', 'anyon', 'peac', 'manag', 'build', 'fight', 'common', 'manag', 'offic']",,,,,
274,275,"['physic', 'compani', 'relationship', 'child', 'ok', 'model', 'middl', 'larg', 'bear', 'piec']","['climat', 'chang']","['special', 'west', 'voic', 'avoid', 'lose', 'rememb', 'theori', 'outsid']","['militari', 'front', 'stage', 'fear', 'leg', 'yard', 'quit', 'bad', 'nearli', 'success', 'meet', 'keep', 'summer', 'card', 'address', 'product', 'owner', 'recent']","['dark', 'natur', 'two', 'mean']","['memori', 'home', 'beauti', 'trial']","['test', 'rais', 'back', 'capit', 'son', 'big', 'forc', 'sometim', 'watch']","['whether', 'rise', 'race', 'worri', 'major', 'realli', 'speech', 'school', 'skin', 'also', 'west', 'understand', 'wife', 'outsid', 'opportun', 'friend', 'audienc', 'rang']","['whether', 'wonder', 'live', 'somebodi', 'decid', 'front']","['weight', 'piec', 'measur', 'number', 'program', 'goal', 'would', 'time', 'technolog', 'light', 'societi', 'noth', 'growth', 'big', 'concern', 'sen']",
275,276,"['peopl', 'yet', 'music', 'mention', 'thu', 'identifi', 'agre', 'employe', 'case', 'last', 'trip']","['environment', 'scienc']","['public', 'explain', 'style', 'open', 'quickli', 'program', 'church', 'teacher']","['signific', 'languag', 'even', 'polit', 'artist', 'militari', 'wall', 'instead', 'issu', 'environ', 'work', 'good', 'push', 'happen', 'administr', 'health', 'entir', 'still', 'sometim']","['carri', 'treat', 'ask', 'leg', 'employe', 'posit', 'exactli', 'signific', 'everi', 'threat', 'game', 'invest', 'movi', 'deal', 'prepar', 'final', 'sever', 'watch', 'chair', 'skin', 'govern']",,,,,,
276,277,"['ball', 'hope', 'land', 'tonight', 'particip']","['climat', 'chang']","['particularli', 'could', 'everi', 'southern', 'sit', 'also', 'sens', 'partner', 'wonder', 'short', 'societi']","['old', 'speech', 'name', 'employe', 'say', 'seri', 'peopl', 'sure', 'studi', 'ahead', 'mission', 'million', 'send']","['forget', 'polit', 'receiv', 'bring', 'sea', 'stop', 'look', 'work', 'hundr', 'analysi', 'actual', 'market', 'discov', 'societi', 'size', 'among', 'soon', 'send', 'nearli', 'control', 'process', 'futur']",,,,,,
277,278,"['audienc', 'republican', 'sit', 'vote', 'wait', 'thank', 'cours', 'hundr']",['psycholog'],"['manag', 'american', 'full', 'charg']","['u', 'peac', 'repres', 'particularli', 'account', 'contain', 'process', 'interest', 'profession', 'strategi', 'throughout']","['charact', 'public', 'true', 'collect', 'professor', 'eat', 'camera', 'may', 'audienc', 'strong']","['earli', 'six', 'inform', 'report', 'bodi', 'wish', 'heart', 'leav', 'heavi', 'sea', 'view', 'check', 'popul', 'hotel', 'person', 'soon', 'sens', 'mention', 'strategi', 'name', 'way', 'pick']",,,,,
278,279,"['center', 'fall', 'drug', 'blue', 'food', 'societi', 'shoulder', 'qualiti', 'boy', 'glass', 'hot', 'especi', 'lawyer']","['person', 'financ']","['local', 'part', 'expert', 'space', 'around', 'environ', 'determin', 'employe', 'charg', 'seriou', 'career', 'assum', 'establish', 'sing', 'littl', 'detail', 'head', 'discov', 'effect', 'perform']","['beyond', 'finish', 'hear', 'far', 'much', 'type']","['total', 'west', 'nearli', 'forward', 'dog', 'offer', 'term', 'mind', 'lot', 'support', 'readi', 'stand']",,,,,,
279,280,"['either', 'measur', 'age', 'involv', 'cours', 'call', 'spring', 'top', 'messag', 'larg']","['space', 'explor']","['industri', 'leave', 'fall', 'commerci', 'case', 'centuri', 'ball', 'receiv', 'kind', 'like', 'possibl', 'total', 'right', 'arriv', 'bed']","['discus', 'bad', 'activ', 'total', 'option', 'edg', 'east', 'player', 'loss', 'instead', 'mother', 'happi', 'reach', 'cell', 'civil', 'away', 'leav', 'signific', 'letter']","['economi', 'space', 'offici', 'howev', 'happen', 'allow', 'entir', 'return', 'tend', 'howev']","['difficult', 'within', 'coupl', 'tonight', 'direct', 'girl', 'inform', 'citi', 'hotel', 'site', 'consum', 'tabl', 'stori', 'huge', 'stop']","['militari', 'natur', 'power', 'standard', 'upon', 'accord', 'recogn', 'man', 'wonder', 'fish', 'power', 'tv', 'network', 'bad', 'born', 'way', 'explain', 'valu', 'variou', 'choic', 'interest', 'day']",,,,
280,281,"['worri', 'young', 'million', 'nice', 'nice', 'inde', 'offer']",['educ'],"['book', 'take', 'attorney', 'owner', 'step', 'agreement', 'hear', 'medic']","['method', 'know', 'role', 'alon', 'support', 'financi', 'learn', 'particularli', 'decis', 'design']","['voic', 'order', 'either', 'hotel', 'believ', 'third', 'studi', 'see', 'interest', 'skin', 'thousand']","['noth', 'current', 'prepar', 'creat', 'receiv', 'reduc', 'letter', 'troubl', 'blood', 'voic', 'simpli', 'stage', 'base', 'section', 'radio', 'reflect', 'window', 'indic', 'begin', 'artist', 'wait', 'say', 'order', 'bank', 'practic', 'black', 'shake']","['market', 'speech', 'program', 'western', 'machin', 'wind', 'understand', 'final', 'tax', 'articl', 'part', 'improv']","['staff', 'remain', 'provid', 'machin', 'ground', 'morn', 'worker', 'stori', 'father', 'within', 'noth', 'race', 'drug', 'lot', 'act', 'away', 'cover', 'would', 'bring']","['societi', 'region', 'artist', 'sinc', 'control', 'famili', 'beat', 'end', 'hous', 'work', 'citi', 'two', 'readi', 'respond', 'issu', 'colleg', 'lawyer', 'seri', 'say', 'book', 'kitchen']","['kid', 'increas', 'citizen', 'major', 'secur', 'expert', 'team', 'build', 'benefit', 'issu', 'understand', 'artist', 'somebodi', 'get', 'teacher', 'centuri', 'histori', 'cost', 'fish']","['risk', 'centuri', 'step', 'news', 'move', 'memori', 'appli', 'author', 'accept', 'imagin', 'tell']"
281,282,"['enough', 'troubl', 'page', 'level', 'deal', 'second', 'accept', 'noth']","['data', 'scienc']","['forc', 'improv', 'experi', 'bring', 'product', 'stori', 'technolog', 'onto', 'technolog', 'court', 'seem', 'babi', 'bed', 'polit']","['employe', 'produc', 'ball', 'reach', 'popul', 'effort', 'fli', 'decad', 'wear', 'candid', 'individu', 'accord', 'evid', 'deep', 'parti']","['purpos', 'son', 'bed', 'anoth', 'religi', 'defens', 'realiz', 'forget', 'role', 'need', 'presid', 'floor', 'husband']",,,,,,
282,283,"['kind', 'thu', 'train', 'physic', 'civil', 'ye', 'push']","['climat', 'chang']","['project', 'readi', 'discuss', 'repres', 'product', 'stop', 'stand', 'leav', 'democrat', 'well', 'spring', 'high', 'road', 'may']","['suddenli', 'six', 'two', 'perform', 'earli', 'back', 'specif', 'activ', 'bank', 'need', 'happi', 'other', 'treat', 'step', 'feder', 'size']","['dinner', 'probabl', 'assum', 'wait']","['attent', 'probabl', 'six', 'increas', 'section', 'involv', 'tend', 'ball', 'also', 'year', 'need', 'mind', 'walk', 'ahead']","['direct', 'particip', 'home', 'weight', 'inde', 'ever', 'fine', 'condit', 'record']","['realiz', 'first', 'clear', 'role', 'south', 'occur']","['page', 'skin', 'hous', 'boy', 'environment', 'popular', 'focu', 'confer', 'system', 'form', 'person', 'major', 'brother']",,
283,284,"['street', 'forward', 'career', 'sign', 'trade', 'place', 'realiz']","['data', 'scienc']","['church', 'comput', 'figur', 'wonder', 'behind', 'famili', 'big', 'resourc', 'bed', 'signific', 'power', 'religi']","['success', 'major', 'great', 'lead', 'repres', 'section', 'car', 'unit', 'identifi']","['son', 'fine', 'child', 'attorney', 'messag', 'five', 'theori', 'bodi', 'room', 'affect', 'wife', 'beat']",,,,,,
284,285,"['despit', 'reason', 'radio', 'blue', 'want', 'whether', 'care', 'natur', 'meet']",['histori'],"['street', 'tv', 'creat', 'congress', 'fund', 'law', 'full', 'reveal', 'charg', 'way']","['seri', 'treat', 'movi', 'bear', 'coupl', 'trade', 'direct', 'ahead', 'finish', 'sometim', 'fish', 'tabl', 'central']","['big', 'futur', 'speech', 'cup', 'none', 'factor', 'treat', 'name', 'begin', 'hit', 'decis', 'recent', 'chair', 'pretti', 'certain', 'economi', 'follow', 'debat', 'process', 'agre', 'continu', 'kitchen']","['ye', 'process', 'low', 'low', 'heavi', 'book', 'produc', 'fine', 'tradit', 'crime', 'current', 'budget', 'congress', 'tax']","['specif', 'purpos', 'listen', 'wife', 'heart', 'gener', 'care', 'design', 'tell', 'perhap', 'concern', 'rich', 'push', 'littl', 'drive', 'strategi', 'evid']",,,,
285,286,"['employe', 'wind', 'fill', 'upon', 'statement', 'particip', 'agenc', 'finish', 'servic', 'even', 'protect', 'nation', 'servic', 'ground', 'effect', 'method', 'heart', 'forget']","['machin', 'learn']","['card', 'tend', 'hear', 'elect', 'mr', 'sever', 'water']","['stock', 'guess', 'religi', 'best', 'color', 'much', 'possibl', 'line', 'readi', 'entir', 'day', 'societi']","['maintain', 'west', 'success', 'use', 'pick', 'treat', 'let', 'kind', 'paint', 'wonder', 'boy']",,,,,,
286,287,"['republican', 'commun', 'way', 'respons', 'son', 'modern', 'black', 'face', 'rememb', 'bad']","['machin', 'learn']","['statement', 'result', 'program', 'way', 'point', 'less', 'film', 'interview', 'argu', 'push', 'lot', 'support', 'field', 'career', 'gun', 'yard', 'collect', 'structur', 'poor', 'signific', 'art', 'stori', 'outsid', 'today']","['know', 'instead', 'realiz', 'technolog', 'feel', 'abl', 'final', 'happen', 'analysi', 'rule', 'comput', 'theori', 'fight', 'lot', 'benefit', 'quit', 'tough', 'employe', 'threat', 'attack', 'behavior', 'deal', 'model', 'radio', 'whose', 'employe', 'reach', 'polic', 'return', 'appear', 'direct']","['signific', 'ten', 'book', 'around', 'go', 'boy', 'budget', 'fire', 'tabl']","['result', 'studi', 'per', 'tough', 'writer', 'mean', 'vote', 'posit', 'actual', 'signific', 'u', 'rais']","['foreign', 'cold', 'author', 'think', 'race', 'join', 'front', 'compani', 'cell', 'dog', 'phone', 'discov', 'secur', 'per', 'career', 'late', 'vote', 'measur', 'art', 'studi', 'speak', 'share']",,,,
287,288,"['sen', 'per', 'place', 'even', 'avoid', 'success', 'wonder', 'similar', 'year', 'sport']","['machin', 'learn']","['run', 'second', 'offici', 'product', 'impact', 'idea', 'like', 'line', 'record', 'establish', 'director']","['issu', 'identifi', 'none', 'smile', 'could', 'design', 'find', 'owner', 'oper', 'signific', 'seri', 'line', 'scientist']","['today', 'outsid', 'big', 'adult', 'someth', 'save']",,,,,,
288,289,"['studi', 'door', 'key', 'commerci', 'relat', 'institut', 'amount', 'artist', 'economi', 'garden', 'owner']","['person', 'financ']","['scientist', 'seek', 'idea', 'sever', 'interest', 'camera', 'reveal', 'pick']","['name', 'skin', 'give', 'wonder', 'skill', 'per', 'go', 'unit', 'look', 'yard']","['remain', 'protect', 'site', 'wrong', 'offer', 'senior', 'rock', 'past', 'method', 'peopl', 'station', 'specif', 'turn', 'work', 'price', 'surfac', 'think', 'readi', 'instead']","['comput', 'career', 'improv', 'build', 'book', 'shoulder', 'cut', 'type', 'pressur', 'machin', 'benefit', 'head']","['station', 'store', 'servic', 'next', 'offic', 'caus', 'like', 'get', 'economi', 'hear', 'hand', 'onto']","['decad', 'thousand', 'risk', 'feder', 'small', 'stock', 'hous', 'compar', 'talk', 'real', 'allow', 'far', 'hot', 'onto', 'color', 'statement', 'garden']",,,
289,290,"['stop', 'realli', 'job', 'best', 'line', 'good', 'littl', 'grow', 'true', 'polit', 'kid', 'land', 'evid']",['sociolog'],"['parti', 'hair', 'reflect', 'mother', 'condit', 'much', 'polit', 'even', 'air', 'truth', 'pretti']","['career', 'inform', 'structur', 'cultur']","['posit', 'guess', 'bill', 'husband', 'carri', 'way', 'expect', 'member', 'hot', 'behavior', 'plant', 'list', 'invest', 'prove', 'check', 'network', 'prepar', 'pull']","['tend', 'bag', 'process', 'messag', 'rest', 'section']","['republican', 'billion', 'deep', 'onto', 'use', 'tv', 'player', 'pressur', 'good', 'truth', 'challeng', 'best', 'glass', 'pull', 'relat', 'letter']","['per', 'prepar', 'someon', 'seat', 'space', 'enter', 'whatev', 'look', 'citi', 'troubl', 'includ', 'next', 'owner']",,,
290,291,"['reflect', 'stop', 'structur']","['career', 'develop']","['report', 'determin', 'dog', 'care', 'beauti', 'leave', 'countri', 'exist', 'film', 'someth']","['step', 'pictur', 'factor', 'develop', 'someth', 'work', 'far', 'adult', 'magazin']","['trip', 'bear', 'degre', 'like', 'polit', 'question', 'special', 'throughout', 'also', 'none', 'career', 'major', 'strong', 'pay']","['least', 'second', 'nation', 'compar', 'pm', 'discus', 'build', 'anoth', 'goal']",,,,,
291,292,"['visit', 'truth', 'note', 'fund', 'organ', 'color', 'free', 'profession', 'field', 'produc', 'spend', 'entir']","['artifici', 'intellig']","['central', 'group', 'produc', 'discov']","['hold', 'boy', 'describ', 'mother', 'pay', 'accept', 'necessari', 'amount', 'big', 'throughout', 'across', 'assum', 'seat', 'mayb', 'protect', 'also', 'spring', 'teach', 'young', 'central', 'age']","['u', 'sing', 'sinc', 'fall', 'perhap', 'differ', 'less', 'news', 'impact', 'everyon', 'u', 'ten', 'fight', 'stay', 'chang', 'peopl', 'high', 'skin', 'summer', 'accord', 'purpos', 'dog', 'religi']","['establish', 'interview', 'region', 'short']",,,,,
292,293,"['hear', 'think', 'field', 'commerci', 'inform', 'fund', 'troubl', 'nation', 'star', 'back', 'properti', 'offic', 'centuri', 'agent']","['career', 'develop']","['imagin', 'natur', 'night']","['agent', 'natur', 'lose', 'laugh', 'discus', 'famili', 'travel', 'common', 'western', 'finish']","['method', 'argu', 'later', 'administr', 'situat', 'radio', 'lawyer', 'statement', 'central', 'attorney', 'send', 'strategi', 'prevent', 'compar', 'seriou', 'read', 'newspap', 'task', 'group', 'music', 'anoth', 'everyth', 'debat', 'messag', 'teacher', 'consid', 'spring']","['type', 'friend', 'market', 'health', 'fill', 'charact', 'author', 'allow', 'teacher', 'six', 'hold']","['recogn', 'custom', 'sourc', 'plant', 'owner', 'glass', 'indic', 'wonder', 'letter']","['prepar', 'respons', 'second', 'money', 'dinner', 'window', 'charg', 'centuri', 'polic', 'first', 'best', 'languag', 'win', 'kitchen', 'view', 'everyon', 'start', 'gun', 'opportun', 'somebodi', 'road', 'pick', 'low', 'quickli', 'suddenli']","['prevent', 'notic', 'offic', 'two']",,
293,294,"['blue', 'reach', 'shoulder', 'benefit', 'abil', 'drive', 'govern', 'figur']","['artifici', 'intellig']","['goal', 'agre', 'begin', 'return', 'skill', 'hand', 'minut']","['situat', 'peopl', 'look', 'forward', 'wonder']","['evid', 'special', 'game', 'cut', 'professor', 'drop']","['north', 'realli', 'mother', 'main', 'buy', 'nation', 'main', 'state', 'remain']",,,,,
294,295,"['tri', 'data', 'life', 'agre', 'soon', 'pattern', 'medium', 'offer', 'street']","['web', 'develop']","['babi', 'effect', 'medium', 'audienc', 'professor', 'stand', 'less', 'moment', 'grow', 'congress']","['educ', 'glass', 'word', 'task', 'import', 'guy', 'civil', 'present', 'staff', 'age', 'prove', 'late', 'box', 'thu', 'hotel', 'list']","['well', 'end', 'bit', 'polici', 'qualiti', 'rest', 'vote', 'continu', 'stand']","['rise', 'possibl', 'crime', 'resourc', 'may', 'help', 'red', 'music', 'effect', 'yet']",,,,,
